t,pressure
1770900373.2921593,0.0
1770900373.3022518,0.0
1770900373.312494,0.0
1770900373.324119,0.0
1770900373.3342905,0.0
1770900373.3445027,0.0
1770900373.359665,0.0
1770900373.3698194,0.0
1770900373.3799937,0.0
1770900373.3903952,0.0
1770900373.4014165,0.0
1770900373.4115026,0.0
1770900373.4216473,0.0
1770900373.4801369,0.0
1770900373.4906125,0.0
1770900373.500818,0.0
1770900373.511219,0.0
1770900373.522387,0.0
1770900373.533083,0.0
1770900373.544651,0.0
1770900373.5555422,0.0
1770900373.5657554,0.0
1770900373.5770433,0.0
1770900373.587524,0.0
1770900373.5986235,0.0
1770900373.6139443,0.0
1770900373.624012,0.0
1770900373.6341233,0.0
1770900373.6442366,0.0
1770900373.6545513,0.0
1770900373.6648078,0.0
1770900373.6754334,0.0
1770900373.6855388,0.0
1770900373.695713,0.0
1770900373.7058043,0.0
1770900373.7162502,0.0
1770900373.726738,0.0
1770900373.7367978,0.0
1770900373.7471628,0.0
1770900373.757231,0.0
1770900373.7673428,0.0
1770900373.7775893,0.0
1770900373.7880678,0.0
1770900373.79867,0.0
1770900373.8138895,0.0
1770900373.824107,0.0
1770900373.834693,0.0
1770900373.845111,0.0
1770900373.855181,0.0
1770900373.865597,0.0
1770900373.8762422,0.0
1770900373.8865244,0.0
1770900373.8967597,0.0
1770900373.9069066,0.0
1770900373.9169793,0.0
1770900373.9270437,0.0
1770900373.9374971,0.0
1770900373.9475782,0.0
1770900373.9576697,0.0
1770900373.9678006,0.0
1770900373.9779766,0.0
1770900373.9882903,0.0
1770900374.003441,0.0
1770900374.014385,0.0
1770900374.0245297,0.0
1770900374.0346742,0.0
1770900374.046773,0.0
1770900374.0579326,0.0
1770900374.0681899,0.0
1770900374.0808516,0.0
1770900374.0949304,0.0
1770900374.109823,0.0
1770900374.1219842,0.0
1770900374.1329224,0.0
1770900374.147112,0.0
1770900374.1572413,0.0
1770900374.167374,0.0
1770900374.1780224,0.0
1770900374.188451,0.0
1770900374.1994023,0.0
1770900374.209541,0.0
1770900374.219738,0.0
1770900374.2349067,0.0
1770900374.2451057,0.0
1770900374.2553835,0.0
1770900374.2656097,0.0
1770900374.2757943,0.0
1770900374.2859602,0.0
1770900374.2964272,0.0
1770900374.385667,0.0
1770900374.3958235,0.0
1770900374.4074042,0.0
1770900374.4233756,0.0
1770900374.4354393,0.0
1770900374.4459515,0.0
1770900374.4568677,0.0
1770900374.4670446,0.0
1770900374.482218,0.0
1770900374.49271,0.0
1770900374.5032501,0.0
1770900374.5175693,0.0
1770900374.527718,0.0
1770900374.5399988,0.0
1770900374.5527267,0.0
1770900374.5629423,0.0
1770900374.574042,0.0
1770900374.5841494,0.0
1770900374.594868,0.0
1770900374.6049392,0.0
1770900374.6173174,0.0
1770900374.6274962,0.0
1770900374.6375895,0.0
1770900374.6621182,0.0
1770900374.6722999,0.0
1770900374.684782,0.0
1770900374.6968832,0.0
1770900374.7069464,0.0
1770900374.7177064,0.0
1770900374.7282708,0.0
1770900374.7383726,0.0
1770900374.7484667,0.0
1770900374.758611,0.0
1770900374.7693675,0.0
1770900374.7794313,0.0
1770900374.7896395,0.0
1770900374.800047,0.0
1770900374.8101313,0.0
1770900374.8202047,0.0
1770900374.8302712,0.0
1770900374.8403518,0.0
1770900374.8504722,0.0
1770900374.8605576,0.0
1770900374.870723,0.0
1770900374.8808627,0.0
1770900374.8909469,0.0
1770900374.9010165,0.0
1770900374.9110773,0.0
1770900374.9211502,0.0
1770900374.9312322,0.0
1770900374.9413755,0.0
1770900374.9514806,0.0
1770900374.9616208,0.0
1770900374.9717028,0.0
1770900374.9818165,0.0
1770900374.9919124,0.0
1770900375.001996,0.0
1770900375.0120666,0.0
1770900375.0221276,0.0
1770900375.0322495,0.0
1770900375.0423355,0.0
1770900375.0524487,0.0
1770900375.0625696,0.0
1770900375.072672,0.0
1770900375.0828323,0.0
1770900375.0929623,0.0
1770900375.1030455,0.0
1770900375.1131592,0.0
1770900375.1232438,0.0
1770900375.1333375,0.0
1770900375.143443,0.0
1770900375.153526,0.0
1770900375.1636038,0.0
1770900375.1736755,0.0
1770900375.1837423,0.0
1770900375.1938093,0.0
1770900375.2038236,0.0
1770900375.2138855,0.0
1770900375.223945,0.0
1770900375.2340055,0.0
1770900375.244064,0.0
1770900375.2541275,0.0
1770900375.264196,0.0
1770900375.2742634,0.0
1770900375.2843354,0.0
1770900375.2944162,0.0
1770900375.3044806,0.0
1770900375.3145483,0.0
1770900375.3246322,0.0
1770900375.3346953,0.0
1770900375.3447664,0.0
1770900375.3548818,0.0
1770900375.364969,0.0
1770900375.3750913,0.0
1770900375.3851972,0.0
1770900375.395275,0.0
1770900375.4053617,0.0
1770900375.4154737,0.0
1770900375.4256103,0.0
1770900375.4357305,0.0
1770900375.445808,0.0
1770900375.4559193,0.0
1770900375.4660149,0.0
1770900375.4761186,0.0
1770900375.4862337,0.0
1770900375.4963338,0.0
1770900375.5064363,0.0
1770900375.5165358,0.0
1770900375.5266056,0.0
1770900375.5367138,0.0
1770900375.5468216,0.0
1770900375.5568995,0.0
1770900375.5670035,0.0
1770900375.577084,0.0
1770900375.5871477,0.0
1770900375.5972142,0.0
1770900375.6072814,0.0
1770900375.6173503,0.0
1770900375.6274276,0.0
1770900375.6374972,0.0
1770900375.6475625,0.0
1770900375.6576228,0.0
1770900375.6676807,0.0
1770900375.6777396,0.0
1770900375.6878119,0.0
1770900375.6978924,0.0
1770900375.7079623,0.0
1770900375.7180192,0.0
1770900375.728078,0.0
1770900375.7381349,0.0
1770900375.7481987,0.0
1770900375.7582629,0.0
1770900375.768328,0.0
1770900375.7783868,0.0
1770900375.7884426,0.0
1770900375.7984984,0.0
1770900375.8085554,0.0
1770900375.8186119,0.0
1770900375.8286684,0.0
1770900375.838727,0.0
1770900375.848784,0.0
1770900375.8588192,0.0
1770900375.8688755,0.0
1770900375.8789315,0.0
1770900375.8889866,0.0
1770900375.8990424,0.0
1770900375.9090977,0.0
1770900375.9191527,0.0
1770900375.9292116,0.0
1770900375.9392676,0.0
1770900375.949323,0.0
1770900375.9593797,0.0
1770900375.9694564,0.0
1770900375.979517,0.0
1770900375.9895728,0.0
1770900375.9996285,0.0
1770900376.009684,0.0
1770900376.0197387,0.0
1770900376.0297933,0.0
1770900376.0398767,0.0
1770900376.0499372,0.0
1770900376.0599978,0.0
1770900376.0700579,0.0
1770900376.0801275,0.0
1770900376.0901906,0.0
1770900376.100251,0.0
1770900376.1103106,0.0
1770900376.1204014,0.0
1770900376.1304715,0.0
1770900376.1405709,0.0
1770900376.1506634,0.0
1770900376.160768,0.0
1770900376.170826,0.0
1770900376.1809218,0.0
1770900376.1909947,0.0
1770900376.2010596,0.0
1770900376.2111187,0.0
1770900376.2212083,0.0
1770900376.2312822,0.0
1770900376.2413497,0.0
1770900376.2514107,0.0
1770900376.2615037,0.0
1770900376.2715943,0.0
1770900376.281669,0.0
1770900376.2917314,0.0
1770900376.3018258,0.0
1770900376.311856,0.0
1770900376.3219166,0.0
1770900376.3319764,0.0
1770900376.3420372,0.0
1770900376.3520944,0.0
1770900376.3621514,0.0
1770900376.372217,0.0
1770900376.3822856,0.0
1770900376.3923526,0.0
1770900376.402414,0.0
1770900376.4125113,0.0
1770900376.4226015,0.0
1770900376.4326653,0.0
1770900376.442757,0.0
1770900376.4528487,0.0
1770900376.4629388,0.0
1770900376.4730039,0.0
1770900376.4830654,0.0
1770900376.4931257,0.0
1770900376.503185,0.0
1770900376.5132453,0.0
1770900376.5233045,0.0
1770900376.5333672,0.0
1770900376.54346,0.0
1770900376.5535495,0.0
1770900376.5636399,0.0
1770900376.5737393,0.0
1770900376.5838444,0.0
1770900376.5939164,0.0
1770900376.6039782,0.0
1770900376.6140556,0.0
1770900376.6241229,0.0
1770900376.6341834,0.0
1770900376.6442719,0.0
1770900376.654331,0.0
1770900376.664393,0.0
1770900376.6744578,0.0
1770900376.6845186,0.0
1770900376.6945782,0.0
1770900376.7046385,0.0
1770900376.7146978,0.0
1770900376.7247906,0.0
1770900376.7348268,0.0
1770900376.7449322,0.0
1770900376.754991,0.0
1770900376.7650511,0.0
1770900376.7751145,0.0
1770900376.7851784,0.0
1770900376.7952476,0.0
1770900376.805308,0.0
1770900376.8153677,0.0
1770900376.8254607,0.0
1770900376.835523,0.0
1770900376.8456166,0.0
1770900376.8556762,0.0
1770900376.8657508,0.0
1770900376.8758104,0.0
1770900376.8858333,0.0
1770900376.8958924,0.0
1770900376.905984,0.0
1770900376.9160428,0.0
1770900376.926103,0.0
1770900376.936169,0.0
1770900376.946231,0.0
1770900376.9563575,0.0
1770900376.9664183,0.0
1770900376.9764955,0.0
1770900376.9865894,0.0
1770900376.996663,0.0
1770900377.0067549,0.0
1770900377.0168293,0.0
1770900377.026927,0.0
1770900377.0369895,0.0
1770900377.04708,0.0
1770900377.0571723,0.0
1770900377.0672333,0.0
1770900377.077301,0.0
1770900377.0873733,0.0
1770900377.0974638,0.0
1770900377.107559,0.0
1770900377.1176226,0.0
1770900377.1277096,0.0
1770900377.1377788,0.0
1770900377.1478832,0.0
1770900377.1579463,0.0
1770900377.1680074,0.0
1770900377.1780887,0.0
1770900377.1883671,0.0
1770900377.1984277,0.0
1770900377.2085187,0.0
1770900377.2185774,0.0
1770900377.2286844,0.0
1770900377.2387471,0.0
1770900377.2488182,0.0
1770900377.2589269,0.0
1770900377.2689986,0.0
1770900377.2790647,0.0
1770900377.2891295,0.0
1770900377.299195,0.0
1770900377.309256,0.0
1770900377.3203464,0.0
1770900377.330416,0.0
1770900377.340514,0.0
1770900377.3505816,0.0
1770900377.3606758,0.0
1770900377.370767,0.0
1770900377.3808568,0.0
1770900377.3909228,0.0
1770900377.4009857,0.0
1770900377.4110823,0.0
1770900377.421191,0.0
1770900377.431296,0.0
1770900377.4413736,0.0
1770900377.4514878,0.0
1770900377.4615817,0.0
1770900377.4716463,0.0
1770900377.481742,0.0
1770900377.4918292,0.0
1770900377.5018752,0.0
1770900377.511967,0.0
1770900377.522031,0.0
1770900377.5321286,0.0
1770900377.5422277,0.0
1770900377.552291,0.0
1770900377.562351,0.0
1770900377.572442,0.0
1770900377.5825617,0.0
1770900377.592669,0.0
1770900377.6027658,0.0
1770900377.6128953,0.0
1770900377.6229563,0.0
1770900377.6330194,0.0
1770900377.6430922,0.0
1770900377.6531668,0.0
1770900377.6632323,0.0
1770900377.6733277,0.0
1770900377.6833973,0.0
1770900377.6934924,0.0
1770900377.703564,0.0
1770900377.7136629,0.0
1770900377.7237322,0.0
1770900377.7338247,0.0
1770900377.743873,0.0
1770900377.7539349,0.0
1770900377.764038,0.0
1770900377.7741334,0.0
1770900377.7841973,0.0
1770900377.794312,0.0
1770900377.8044102,0.0
1770900377.814503,0.0
1770900377.8245947,0.0
1770900377.8346863,0.0
1770900377.8447802,0.0
1770900377.8548472,0.0
1770900377.8649497,0.0
1770900377.8750103,0.0
1770900377.8850758,0.0
1770900377.8951356,0.0
1770900377.9051964,0.0
1770900377.9156013,0.0
1770900377.9256887,0.0
1770900377.9357917,0.0
1770900377.9458597,0.0
1770900377.955934,0.0
1770900377.9659991,0.0
1770900377.9760907,0.0
1770900377.986153,0.0
1770900377.996216,0.0
1770900378.0063107,0.0
1770900378.0163867,0.0
1770900378.0264523,0.0
1770900378.0365133,0.0
1770900378.046577,0.0
1770900378.0566401,0.0
1770900378.0667033,0.0
1770900378.0767953,0.0
1770900378.0868273,0.0
1770900378.0968876,0.0
1770900378.1069477,0.0
1770900378.1170082,0.0
1770900378.1272554,0.0
1770900378.1373167,0.0
1770900378.1474113,0.0
1770900378.1575043,0.0
1770900378.1676006,0.0
1770900378.1777048,0.0
1770900378.1877706,0.0
1770900378.1978235,0.0
1770900378.207884,0.0
1770900378.2179475,0.0
1770900378.2280114,0.0
1770900378.238074,0.0
1770900378.248999,0.0
1770900378.2590768,0.0
1770900378.2691417,0.0
1770900378.2792075,0.0
1770900378.2892685,0.0
1770900378.299368,0.0
1770900378.3094683,0.0
1770900378.319543,0.0
1770900378.3296044,0.0
1770900378.3396664,0.0
1770900378.3497584,0.0
1770900378.3598993,0.0
1770900378.3700066,0.0
1770900378.380105,0.0
1770900378.390173,0.0
1770900378.4003007,0.0
1770900378.410373,0.0
1770900378.4204845,0.0
1770900378.4305542,0.0
1770900378.4406502,0.0
1770900378.4507444,0.0
1770900378.4608397,0.0
1770900378.4709017,0.0
1770900378.4809678,0.0
1770900378.4910293,0.0
1770900378.5010908,0.0
1770900378.5111523,0.0
1770900378.521235,0.0
1770900378.531306,0.0
1770900378.5413826,0.0
1770900378.5514486,0.0
1770900378.5615206,0.0
1770900378.5715837,0.0
1770900378.5816643,0.0
1770900378.5917315,0.0
1770900378.6017978,0.0
1770900378.611825,0.0
1770900378.6218932,0.0
1770900378.6320028,0.0
1770900378.6421046,0.0
1770900378.6521716,0.0
1770900378.6622372,0.0
1770900378.672307,0.0
1770900378.682389,0.0
1770900378.6924853,0.0
1770900378.702589,0.0
1770900378.7126853,0.0
1770900378.72278,0.0
1770900378.732825,0.0
1770900378.742886,0.0
1770900378.75296,0.0
1770900378.7630422,0.0
1770900378.7731187,0.0
1770900378.7831962,0.0
1770900378.7932634,0.0
1770900378.8033314,0.0
1770900378.8134267,0.0
1770900378.8235264,0.0
1770900378.8336499,0.0
1770900378.8437696,0.0
1770900378.8538704,0.0
1770900378.8639424,0.0
1770900378.874009,0.0
1770900378.8840747,0.0
1770900378.8941379,0.0
1770900378.9041986,0.0
1770900378.9142616,0.0
1770900378.924365,0.0
1770900378.934459,0.0
1770900378.9445705,0.0
1770900378.9546666,0.0
1770900378.9647703,0.0
1770900378.974867,0.0
1770900378.9849403,0.0
1770900378.995007,0.0
1770900379.0050683,0.0
1770900379.0151305,0.0
1770900379.0251966,0.0
1770900379.0352602,0.0
1770900379.0453253,0.0
1770900379.0553882,0.0
1770900379.0654495,0.0
1770900379.0755384,0.0
1770900379.085607,0.0
1770900379.0956686,0.0
1770900379.105761,0.0
1770900379.1158266,0.0
1770900379.1258655,0.0
1770900379.135927,0.0
1770900379.146089,0.0
1770900379.1561508,0.0
1770900379.1662133,0.0
1770900379.1762822,0.0
1770900379.1863542,0.0
1770900379.1964202,0.0
1770900379.206484,0.0
1770900379.2165463,0.0
1770900379.2266479,0.0
1770900379.2367125,0.0
1770900379.2468162,0.0
1770900379.256879,0.0
1770900379.2669559,0.0
1770900379.2770233,0.0
1770900379.2871487,0.0
1770900379.29722,0.0
1770900379.3073137,0.0
1770900379.3173947,0.0
1770900379.3274982,0.0
1770900379.3375597,0.0
1770900379.3476546,0.0
1770900379.3577144,0.0
1770900379.367782,0.0
1770900379.3778367,0.0
1770900379.3879356,0.0
1770900379.3980007,0.0
1770900379.408097,0.0
1770900379.4181597,0.0
1770900379.4282575,0.0
1770900379.4383326,0.0
1770900379.4484272,0.0
1770900379.4584975,0.0
1770900379.4685626,0.0
1770900379.4786243,0.0
1770900379.488735,0.0
1770900379.498797,0.0
1770900379.5088534,0.0
1770900379.518913,0.0
1770900379.529007,0.0
1770900379.539068,0.0
1770900379.5491388,0.0
1770900379.5592108,0.0
1770900379.5693054,0.0
1770900379.5793731,0.0
1770900379.5894387,0.0
1770900379.5995018,0.0
1770900379.6095965,0.0
1770900379.619657,0.0
1770900379.62975,0.0
1770900379.6398115,0.0
1770900379.6498592,0.0
1770900379.6599202,0.0
1770900379.6699824,0.0
1770900379.6800447,0.0
1770900379.6901078,0.0
1770900379.7001688,0.0
1770900379.7102284,0.0
1770900379.7202888,0.0
1770900379.730368,0.0
1770900379.740438,0.0
1770900379.750501,0.0
1770900379.7605603,0.0
1770900379.7706263,0.0
1770900379.7806995,0.0
1770900379.790769,0.0
1770900379.800825,0.0
1770900379.8108888,0.0
1770900379.8209507,0.0
1770900379.8310127,0.0
1770900379.8411605,0.0
1770900379.8512697,0.0
1770900379.8613405,0.0
1770900379.8714054,0.0
1770900379.8815093,0.0
1770900379.8916092,0.0
1770900379.9016798,0.0
1770900379.9117794,0.0
1770900379.921823,0.0
1770900379.9318738,0.0
1770900379.9419444,0.0
1770900379.9520113,0.0
1770900379.9620826,0.0
1770900379.9722693,0.0
1770900379.9823408,0.0
1770900379.992442,0.0
1770900380.002506,0.0
1770900380.0126114,0.0
1770900380.0226772,0.0
1770900380.0327938,0.0
1770900380.042896,0.0
1770900380.0529923,0.0
1770900380.063139,0.0
1770900380.073236,0.0
1770900380.0833318,0.0
1770900380.0934238,0.0
1770900380.1035159,0.0
1770900380.1136117,0.0
1770900380.1236768,0.0
1770900380.1337729,0.0
1770900380.1438794,0.0
1770900380.153974,0.0
1770900380.1640377,0.0
1770900380.174117,0.0
1770900380.1841798,0.0
1770900380.1942387,0.0
1770900380.204297,0.0
1770900380.2143917,0.0
1770900380.2244885,0.0
1770900380.2346532,0.0
1770900380.2447505,0.0
1770900380.254846,0.0
1770900380.264944,0.0
1770900380.2750406,0.0
1770900380.2851079,0.0
1770900380.2951798,0.0
1770900380.305246,0.0
1770900380.31535,0.0
1770900380.325427,0.0
1770900380.3355072,0.0
1770900380.3455822,0.0
1770900380.355653,0.0
1770900380.3657842,0.0
1770900380.375992,0.0
1770900380.3860848,0.0
1770900380.3961895,0.0
1770900380.406283,0.0
1770900380.4163973,0.0
1770900380.4264653,0.0
1770900380.43656,0.0
1770900380.446985,0.0
1770900380.4570525,0.0
1770900380.4671192,0.0
1770900380.4772017,0.0
1770900380.4872744,0.0
1770900380.49734,0.0
1770900380.5074039,0.0
1770900380.5174756,0.0
1770900380.527538,0.0
1770900380.5376067,0.0
1770900380.5476756,0.0
1770900380.557746,0.0
1770900380.56781,0.0
1770900380.5778856,0.0
1770900380.5879483,0.0
1770900380.5980506,0.0
1770900380.6081178,0.0
1770900380.6182208,0.0
1770900380.6282873,0.0
1770900380.6383498,0.0
1770900380.6489053,0.0
1770900380.6589751,0.0
1770900380.669088,0.0
1770900380.6791542,0.0
1770900380.6892202,0.0
1770900380.6993134,0.0
1770900380.7093892,0.0
1770900380.7194982,0.0
1770900380.7295668,0.0
1770900380.7396412,0.0
1770900380.7497141,0.0
1770900380.759779,0.0
1770900380.7698457,0.0
1770900380.779899,0.0
1770900380.7899685,0.0
1770900380.800031,0.0
1770900380.8101552,0.0
1770900380.8202589,0.0
1770900380.8303666,0.0
1770900380.840466,0.0
1770900380.8505673,0.0
1770900380.8606715,0.0
1770900380.8707335,0.0
1770900380.8808289,0.0
1770900380.89089,0.0
1770900380.90099,0.0
1770900380.911097,0.0
1770900380.9211953,0.0
1770900380.9312708,0.0
1770900380.9413354,0.0
1770900380.9513993,0.0
1770900380.961508,0.0
1770900380.9719048,0.0
1770900380.982001,0.0
1770900380.992064,0.0
1770900381.0021267,0.0
1770900381.0122247,0.0
1770900381.0223253,0.0
1770900381.0324185,0.0
1770900381.0425155,0.0
1770900381.052609,0.0
1770900381.0627043,0.0
1770900381.072799,0.0
1770900381.0828824,0.0
1770900381.0929494,0.0
1770900381.103819,0.0
1770900381.1138873,0.0
1770900381.1239552,0.0
1770900381.134052,0.0
1770900381.144155,0.0
1770900381.1542509,0.0
1770900381.1643095,0.0
1770900381.1744123,0.0
1770900381.184507,0.0
1770900381.1945686,0.0
1770900381.2046316,0.0
1770900381.2147262,0.0
1770900381.2248328,0.0
1770900381.2348728,0.0
1770900381.2449715,0.0
1770900381.255066,0.0
1770900381.2651577,0.0
1770900381.2752306,0.0
1770900381.2852914,0.0
1770900381.295355,0.0
1770900381.3054209,0.0
1770900381.3154871,0.0
1770900381.3255684,0.0
1770900381.3356411,0.0
1770900381.3457053,0.0
1770900381.3557692,0.0
1770900381.365833,0.0
1770900381.3758945,0.0
1770900381.3859727,0.0
1770900381.3960745,0.0
1770900381.4061737,0.0
1770900381.4162364,0.0
1770900381.4263434,0.0
1770900381.436475,0.0
