t,pressure
1770806725.4062192,0.0
1770806725.4163077,0.0
1770806725.4263992,0.0
1770806725.4364657,0.0
1770806725.4465353,0.0
1770806725.4565978,0.0
1770806725.4666572,0.0
1770806725.4767177,0.0
1770806725.4867804,0.0
1770806725.4968405,0.0
1770806725.5069,0.0
1770806725.5169592,0.0
1770806725.5270495,0.0
1770806725.5371134,0.0
1770806725.5471847,0.0
1770806725.557274,0.0
1770806725.5673645,0.0
1770806725.5774553,0.0
1770806725.5875404,0.0
1770806725.597608,0.0
1770806725.6076803,0.0
1770806725.617744,0.0
1770806725.6278074,0.0
1770806725.637868,0.0
1770806725.6479273,0.0
1770806725.6579866,0.0
1770806725.668079,0.0
1770806725.6781814,0.0
1770806725.688275,0.0
1770806725.6983693,0.0
1770806725.7084582,0.0
1770806725.718547,0.0
1770806725.7286253,0.0
1770806725.738689,0.0
1770806725.7487485,0.0
1770806725.758811,0.0
1770806725.7688706,0.0
1770806725.7789605,0.0
1770806725.7890503,0.0
1770806725.7991407,0.0
1770806725.8092318,0.0
1770806725.8193243,0.0
1770806725.8294134,0.0
1770806725.839505,0.0
1770806725.8495977,0.0
1770806725.8596969,0.0
1770806725.869786,0.0
1770806725.8798757,0.0
1770806725.8899672,0.0
1770806725.9000633,0.0
1770806725.9101534,0.0
1770806725.9202428,0.0
1770806725.9303317,0.0
1770806725.9404228,0.0
1770806725.9505067,0.0
1770806725.9605737,0.0
1770806725.970663,0.0
1770806725.980762,0.0
1770806725.990851,0.0
1770806726.0009534,0.0
1770806726.0110466,0.0
1770806726.0211356,0.0
1770806726.0312247,0.0
1770806726.041315,0.0
1770806726.051404,0.0
1770806726.061497,0.0
1770806726.0715868,0.0
1770806726.0816762,0.0
1770806726.0917664,0.0
1770806726.1018548,0.0
1770806726.1119194,0.0
1770806726.1220062,0.0
1770806726.1321075,0.0
1770806726.1421945,0.0
1770806726.1522894,0.0
1770806726.1623838,0.0
1770806726.1724792,0.0
1770806726.182539,0.0
1770806726.1926088,0.0
1770806726.2026722,0.0
1770806726.212733,0.0
1770806726.2227948,0.0
1770806726.2328556,0.0
1770806726.2429154,0.0
1770806726.252978,0.0
1770806726.263043,0.0
1770806726.2731001,0.0
1770806726.283189,0.0
1770806726.2932813,0.0
1770806726.3033795,0.0
1770806726.313483,0.0
1770806726.3235424,0.0
1770806726.3336015,0.0
1770806726.3436613,0.0
1770806726.3537326,0.0
1770806726.3637962,0.0
1770806726.373856,0.0
1770806726.3839154,0.0
1770806726.3939748,0.0
1770806726.404066,0.0
1770806726.4141588,0.0
1770806726.4242496,0.0
1770806726.4343386,0.0
1770806726.4444299,0.0
1770806726.4544773,0.0
1770806726.464542,0.0
1770806726.4746,0.0
1770806726.4846592,0.0
1770806726.4947186,0.0
1770806726.50478,0.0
1770806726.5148406,0.0
1770806726.5248995,0.0
1770806726.5349593,0.0
1770806726.5450478,0.0
1770806726.5551426,0.0
1770806726.565248,0.0
1770806726.5753462,0.0
1770806726.585436,0.0
1770806726.5954683,0.0
1770806726.6055365,0.0
1770806726.6156003,0.0
1770806726.6256614,0.0
1770806726.6357605,0.0
1770806726.6458497,0.0
1770806726.6559486,0.0
1770806726.6660528,0.0
1770806726.6761444,0.0
1770806726.6862333,0.0
1770806726.696323,0.0
1770806726.7064185,0.0
1770806726.716513,0.0
1770806726.7266035,0.0
1770806726.736698,0.0
1770806726.746788,0.0
1770806726.756849,0.0
1770806726.7669122,0.0
1770806726.7770102,0.0
1770806726.7871025,0.0
1770806726.7971933,0.0
1770806726.807292,0.0
1770806726.8173883,0.0
1770806726.8274791,0.0
1770806726.8375697,0.0
1770806726.847659,0.0
1770806726.8577628,0.0
1770806726.8678567,0.0
1770806726.8779461,0.0
1770806726.8880339,0.0
1770806726.8981235,0.0
1770806726.908213,0.0
1770806726.918308,0.0
1770806726.9284062,0.0
1770806726.9385006,0.0
1770806726.9485905,0.0
1770806726.9586794,0.0
1770806726.968746,0.0
1770806726.9788377,0.0
1770806726.9888973,0.0
1770806726.9989965,0.0
1770806727.009088,0.0
1770806727.019178,0.0
1770806727.0292673,0.0
1770806727.0393572,0.0
1770806727.0494604,0.0
1770806727.0595262,0.0
1770806727.0696228,0.0
1770806727.0797126,0.0
1770806727.0898101,0.0
1770806727.0998712,0.0
1770806727.1099305,0.0
1770806727.12002,0.0
1770806727.13012,0.0
1770806727.1402345,0.0
1770806727.150331,0.0
1770806727.1604202,0.0
1770806727.1705098,0.0
1770806727.1805987,0.0
1770806727.1906965,0.0
1770806727.200789,0.0
1770806727.2108831,0.0
1770806727.2209728,0.0
1770806727.2310612,0.0
1770806727.2411523,0.0
1770806727.2512183,0.0
1770806727.2613096,0.0
1770806727.271399,0.0
1770806727.281434,0.0
1770806727.291496,0.0
1770806727.3015554,0.0
1770806727.3116148,0.0
1770806727.3216743,0.0
1770806727.3317337,0.0
1770806727.3418207,0.0
1770806727.35188,0.0
1770806727.3619785,0.0
1770806727.3720717,0.0
1770806727.3821626,0.0
1770806727.3922524,0.0
1770806727.402342,0.0
1770806727.412458,0.0
1770806727.4225402,0.0
1770806727.4326031,0.0
1770806727.4426925,0.0
1770806727.452752,0.0
1770806727.4628184,0.0
1770806727.4728847,0.0
1770806727.4829748,0.0
1770806727.4930649,0.0
1770806727.5031588,0.0
1770806727.513258,0.0
1770806727.5233474,0.0
1770806727.5334368,0.0
1770806727.543534,0.0
1770806727.5536387,0.0
1770806727.5637298,0.0
1770806727.573789,0.0
1770806727.5838919,0.0
1770806727.5939817,0.0
1770806727.6040752,0.0
1770806727.614144,0.0
1770806727.624206,0.0
1770806727.6342654,0.0
1770806727.6443753,0.0
1770806727.6544793,0.0
1770806727.6645696,0.0
1770806727.6746676,0.0
1770806727.6847267,0.0
1770806727.6947865,0.0
1770806727.7048512,0.0
1770806727.7149427,0.0
1770806727.7250328,0.0
1770806727.7351234,0.0
1770806727.7452207,0.0
1770806727.7553096,0.0
1770806727.7653801,0.0
1770806727.7754912,0.0
1770806727.7855809,0.0
1770806727.795641,0.0
1770806727.8057003,0.0
1770806727.8157985,0.0
1770806727.8258593,0.0
1770806727.8359191,0.0
1770806727.8460102,0.0
1770806727.8561,0.0
1770806727.8661907,0.0
1770806727.876291,0.0
1770806727.8863823,0.0
1770806727.896477,0.0
1770806727.9065373,0.0
1770806727.916597,0.0
1770806727.92666,0.0
1770806727.9367204,0.0
1770806727.9467804,0.0
1770806727.9568405,0.0
1770806727.9669006,0.0
1770806727.9769602,0.0
1770806727.987019,0.0
1770806727.9970782,0.0
1770806728.007173,0.0
1770806728.017235,0.0
1770806728.0273252,0.0
1770806728.0374155,0.0
1770806728.0474813,0.0
1770806728.057541,0.0
1770806728.0676007,0.0
1770806728.0776627,0.0
1770806728.0877519,0.0
1770806728.097812,0.0
1770806728.1078718,0.0
1770806728.1179316,0.0
1770806728.1279914,0.0
1770806728.138056,0.0
1770806728.148157,0.0
1770806728.1582465,0.0
1770806728.1683216,0.0
1770806728.1783853,0.0
1770806728.188484,0.0
1770806728.198544,0.0
1770806728.2086043,0.0
1770806728.2186644,0.0
1770806728.228727,0.0
1770806728.2387877,0.0
1770806728.2488477,0.0
1770806728.2589076,0.0
1770806728.2689676,0.0
1770806728.2790549,0.0
1770806728.2891564,0.0
1770806728.2992465,0.0
1770806728.309337,0.0
1770806728.3194306,0.0
1770806728.3294868,0.0
1770806728.3394995,0.0
1770806728.3495648,0.0
1770806728.3596244,0.0
1770806728.3697166,0.0
1770806728.3797865,0.0
1770806728.389851,0.0
1770806728.3999112,0.0
1770806728.4099922,0.0
1770806728.420083,0.0
1770806728.4301727,0.0
1770806728.4402654,0.0
1770806728.4503558,0.0
1770806728.4604514,0.0
1770806728.4704752,0.0
1770806728.4805353,0.0
1770806728.4906013,0.0
1770806728.500666,0.0
1770806728.510727,0.0
1770806728.5207868,0.0
1770806728.5308485,0.0
1770806728.540909,0.0
1770806728.5509796,0.0
1770806728.5610688,0.0
1770806728.5711584,0.0
1770806728.581257,0.0
1770806728.5913503,0.0
1770806728.601451,0.0
1770806728.611485,0.0
1770806728.6215482,0.0
1770806728.6316085,0.0
1770806728.6416721,0.0
1770806728.6517313,0.0
1770806728.6617875,0.0
1770806728.6718524,0.0
1770806728.6819096,0.0
1770806728.6919687,0.0
1770806728.7020283,0.0
1770806728.712118,0.0
1770806728.7222226,0.0
1770806728.7323182,0.0
1770806728.7424073,0.0
1770806728.752477,0.0
1770806728.7625368,0.0
1770806728.7726002,0.0
1770806728.7826672,0.0
1770806728.7927294,0.0
1770806728.8027892,0.0
1770806728.812848,0.0
1770806728.8229086,0.0
1770806728.8329697,0.0
1770806728.843032,0.0
1770806728.8531227,0.0
1770806728.8632123,0.0
1770806728.8733017,0.0
1770806728.8833926,0.0
1770806728.8934739,0.0
1770806728.9035344,0.0
1770806728.9135938,0.0
1770806728.9236536,0.0
1770806728.9337132,0.0
1770806728.943791,0.0
1770806728.9538722,0.0
1770806728.9639318,0.0
1770806728.9740243,0.0
1770806728.9841127,0.0
1770806728.9941757,0.0
1770806729.0042362,0.0
1770806729.0143259,0.0
1770806729.0244148,0.0
1770806729.0344806,0.0
1770806729.0445406,0.0
1770806729.0546002,0.0
1770806729.0646594,0.0
1770806729.074719,0.0
1770806729.0847912,0.0
1770806729.0948522,0.0
1770806729.1049118,0.0
1770806729.115002,0.0
1770806729.1250913,0.0
1770806729.1351507,0.0
1770806729.145244,0.0
1770806729.155342,0.0
1770806729.1654353,0.0
1770806729.175485,0.0
1770806729.1855454,0.0
1770806729.1956048,0.0
1770806729.205664,0.0
1770806729.2157233,0.0
1770806729.225788,0.0
1770806729.23585,0.0
1770806729.2459087,0.0
1770806729.2560074,0.0
1770806729.2660966,0.0
1770806729.2761939,0.0
1770806729.286256,0.0
1770806729.2963152,0.0
1770806729.306414,0.0
1770806729.3164363,0.0
1770806729.3264806,0.0
1770806729.336541,0.0
1770806729.3466012,0.0
1770806729.3566618,0.0
1770806729.366721,0.0
1770806729.37678,0.0
1770806729.3868396,0.0
1770806729.3969104,0.0
1770806729.4070065,0.0
1770806729.417096,0.0
1770806729.4271848,0.0
1770806729.4372752,0.0
1770806729.447366,0.0
1770806729.4574647,0.0
1770806729.467525,0.0
1770806729.4775848,0.0
1770806729.4876444,0.0
1770806729.4977045,0.0
1770806729.5077662,0.0
1770806729.517827,0.0
1770806729.5278864,0.0
1770806729.5379455,0.0
1770806729.548043,0.0
1770806729.5581064,0.0
1770806729.5681672,0.0
1770806729.5782564,0.0
1770806729.5883448,0.0
1770806729.5984385,0.0
1770806729.6084692,0.0
1770806729.6185312,0.0
1770806729.6285949,0.0
1770806729.6386552,0.0
1770806729.6487155,0.0
1770806729.6587756,0.0
1770806729.6688542,0.0
1770806729.6789181,0.0
1770806729.6889849,0.0
1770806729.6990738,0.0
1770806729.7091725,0.0
1770806729.7192671,0.0
1770806729.7293565,0.0
1770806729.739448,0.0
1770806729.7494702,0.0
1770806729.759537,0.0
1770806729.7696018,0.0
1770806729.7796662,0.0
1770806729.789728,0.0
1770806729.7997904,0.0
1770806729.809893,0.0
1770806729.819963,0.0
1770806729.8300903,0.0
1770806729.8402102,0.0
1770806729.8503084,0.0
1770806729.8604121,0.0
1770806729.8704479,0.0
1770806729.8805118,0.0
1770806729.890588,0.0
1770806729.9006715,0.0
1770806729.910848,0.0
1770806729.9209354,0.0
1770806729.9310267,0.0
1770806729.9411037,0.0
1770806729.9512067,0.0
1770806729.961327,0.0
1770806729.9714332,0.0
1770806729.9815068,0.0
1770806729.9915805,0.0
1770806730.0016448,0.0
1770806730.011745,0.0
1770806730.021824,0.0
1770806730.0319035,0.0
1770806730.0419943,0.0
1770806730.0520747,0.0
1770806730.0621822,0.0
1770806730.0722816,0.0
1770806730.082384,0.0
1770806730.092444,0.0
1770806730.1025116,0.0
1770806730.1126094,0.0
1770806730.1226804,0.0
1770806730.132794,0.0
1770806730.1428797,0.0
1770806730.152944,0.0
1770806730.1630065,0.0
1770806730.173101,0.0
1770806730.183202,0.0
1770806730.1933339,0.0
1770806730.203435,0.0
1770806730.21354,0.0
1770806730.2236123,0.0
1770806730.2336807,0.0
1770806730.2437696,0.0
1770806730.2538476,0.0
1770806730.2639122,0.0
1770806730.2740092,0.0
1770806730.2840784,0.0
1770806730.2941906,0.0
1770806730.304291,0.0
1770806730.3143578,0.0
1770806730.3244836,0.0
1770806730.3345594,0.0
1770806730.3446302,0.0
1770806730.3546968,0.0
1770806730.364773,0.0
1770806730.3748395,0.0
1770806730.3849049,0.0
1770806730.394972,0.0
1770806730.4050884,0.0
1770806730.4151897,0.0
1770806730.4252846,0.0
1770806730.4353514,0.0
1770806730.44545,0.0
1770806730.4555333,0.0
1770806730.465604,0.0
1770806730.47567,0.0
1770806730.485734,0.0
1770806730.4958055,0.0
1770806730.505873,0.0
1770806730.5159388,0.0
1770806730.5260115,0.0
1770806730.5361145,0.0
1770806730.546202,0.0
1770806730.556273,0.0
1770806730.5663588,0.0
1770806730.576465,0.0
1770806730.5865598,0.0
1770806730.5966334,0.0
1770806730.6067152,0.0
1770806730.6167953,0.0
1770806730.6268659,0.0
1770806730.6369529,0.0
1770806730.6470335,0.0
1770806730.6571014,0.0
1770806730.6671991,0.0
1770806730.6773083,0.0
1770806730.6873782,0.0
1770806730.6974869,0.0
1770806730.7075517,0.0
1770806730.7176156,0.0
1770806730.727682,0.0
1770806730.7377484,0.0
1770806730.7478256,0.0
1770806730.757894,0.0
1770806730.7679563,0.0
1770806730.7780232,0.0
1770806730.7880986,0.0
1770806730.7981708,0.0
1770806730.8082676,0.0
1770806730.8183603,0.0
1770806730.8284671,0.0
1770806730.8385332,0.0
1770806730.8486006,0.0
1770806730.8586633,0.0
1770806730.8687253,0.0
1770806730.8787978,0.0
1770806730.8888633,0.0
1770806730.8989275,0.0
1770806730.9089913,0.0
1770806730.919058,0.0
1770806730.929174,0.0
1770806730.939253,0.0
1770806730.9493184,0.0
1770806730.959417,0.0
1770806730.969512,0.0
1770806730.9795902,0.0
1770806730.9896686,0.0
1770806730.9997404,0.0
1770806731.009827,0.0
1770806731.0198998,0.0
1770806731.0299697,0.0
1770806731.0400763,0.0
1770806731.0501773,0.0
1770806731.0602756,0.0
1770806731.070416,0.0
1770806731.0804935,0.0
1770806731.0905633,0.0
1770806731.1006303,0.0
1770806731.1107454,0.0
1770806731.1208515,0.0
1770806731.130959,0.0
1770806731.1410635,0.0
1770806731.1511607,0.0
1770806731.1612604,0.0
1770806731.1713908,0.0
1770806731.181536,0.0
1770806731.1916218,0.0
1770806731.2016902,0.0
1770806731.2117598,0.0
1770806731.2218523,0.0
1770806731.2319224,0.0
1770806731.2419882,0.0
1770806731.2520547,0.0
1770806731.2621229,0.0
1770806731.272188,0.0
1770806731.2822566,0.0
1770806731.292327,0.0
1770806731.3024073,0.0
1770806731.312476,0.0
1770806731.3225415,0.0
1770806731.332696,0.0
1770806731.3427935,0.0
1770806731.3528607,0.0
1770806731.362926,0.0
1770806731.3729954,0.0
1770806731.3830934,0.0
1770806731.3931887,0.0
1770806731.403281,0.0
1770806731.413375,0.0
1770806731.4235036,0.0
1770806731.4335783,0.0
1770806731.4436438,0.0
1770806731.4537382,0.0
1770806731.4638011,0.0
1770806731.473895,0.0
1770806731.4839885,0.0
1770806731.494078,0.0
1770806731.5041435,0.0
1770806731.5142467,0.0
1770806731.524346,0.0
1770806731.5344417,0.0
1770806731.5445025,0.0
1770806731.5545952,0.0
1770806731.56466,0.0
1770806731.574728,0.0
1770806731.5847912,0.0
1770806731.5948513,0.0
1770806731.604915,0.0
1770806731.6149828,0.0
1770806731.6250818,0.0
1770806731.635148,0.0
1770806731.6452184,0.0
1770806731.6553013,0.0
1770806731.665366,0.0
1770806731.6754448,0.0
1770806731.6855476,0.0
1770806731.6956131,0.0
1770806731.7056766,0.0
1770806731.7157767,0.0
1770806731.7258546,0.0
1770806731.7359242,0.0
1770806731.7459843,0.0
1770806731.756054,0.0
1770806731.7661233,0.0
1770806731.7762184,0.0
1770806731.786309,0.0
1770806731.7963986,0.0
1770806731.8065002,0.0
1770806731.81659,0.0
1770806731.8266852,0.0
1770806731.8367474,0.0
1770806731.8468087,0.0
1770806731.8569078,0.0
1770806731.8669674,0.0
1770806731.8770337,0.0
1770806731.8871243,0.0
1770806731.8972137,0.0
1770806731.9072747,0.0
1770806731.9173677,0.0
1770806731.9274588,0.0
1770806731.9374747,0.0
1770806731.9475338,0.0
1770806731.9575937,0.0
1770806731.967655,0.0
1770806731.9777534,0.0
1770806731.9878135,0.0
1770806731.9978724,0.0
1770806732.007932,0.0
1770806732.0180106,0.0
1770806732.028073,0.0
1770806732.038164,0.0
1770806732.0482247,0.0
1770806732.0583143,0.0
1770806732.068406,0.0
1770806732.0784714,0.0
1770806732.0885298,0.0
1770806732.098619,0.0
1770806732.1087155,0.0
1770806732.118816,0.0
1770806732.1289053,0.0
1770806732.1389647,0.0
1770806732.1490538,0.0
1770806732.159148,0.0
1770806732.1692536,0.0
1770806732.1793442,0.0
1770806732.1894045,0.0
1770806732.1994953,0.0
1770806732.2095551,0.0
1770806732.2196224,0.0
1770806732.2297354,0.0
1770806732.2398002,0.0
1770806732.2498918,0.0
1770806732.2599578,0.0
1770806732.2700467,0.0
1770806732.280132,0.0
1770806732.2902484,0.0
1770806732.300355,0.0
1770806732.3104866,0.0
1770806732.3205612,0.0
1770806732.330631,0.0
1770806732.3407333,0.0
1770806732.350845,0.0
1770806732.3609765,0.0
1770806732.3710585,0.0
1770806732.381185,0.0
1770806732.391298,0.0
1770806732.4013991,0.0
1770806732.4114788,0.0
1770806732.4215517,0.0
1770806732.4316618,0.0
1770806732.4417727,0.0
1770806732.4519317,0.0
1770806732.4620461,0.0
1770806732.472126,0.0
1770806732.4822266,0.0
1770806732.492322,0.0
1770806732.5024383,0.0
1770806732.512488,0.0
1770806732.5225499,0.0
1770806732.5326295,0.0
1770806732.542689,0.0
1770806732.552751,0.0
1770806732.5628138,0.0
1770806732.5728776,0.0
1770806732.5829825,0.0
1770806732.593055,0.0
1770806732.6031373,0.0
1770806732.6132302,0.0
1770806732.6233249,0.0
1770806732.6334312,0.0
1770806732.643499,0.0
1770806732.6536098,0.0
1770806732.6636727,0.0
1770806732.673739,0.0
1770806732.6838386,0.0
1770806732.6939428,0.0
1770806732.704012,0.0
1770806732.7141097,0.0
1770806732.7242012,0.0
1770806732.7342694,0.0
1770806732.7443683,0.0
1770806732.754495,0.0
1770806732.7645996,0.0
1770806732.7746706,0.0
1770806732.78482,0.0
1770806732.7949023,0.0
1770806732.8049715,0.0
1770806732.81508,0.0
1770806732.825187,0.0
1770806732.8352883,0.0
1770806732.8453877,0.0
1770806732.855507,0.0
1770806732.86561,0.0
1770806732.8757293,0.0
1770806732.8858187,0.0
1770806732.8959098,0.0
1770806732.9059787,0.0
1770806732.9160895,0.0
1770806732.9261937,0.0
1770806732.9362762,0.0
1770806732.9463837,0.0
1770806732.9565127,0.0
1770806732.9665766,0.0
1770806732.9766586,0.0
1770806732.986758,0.0
1770806732.996828,0.0
1770806733.0068948,0.0
1770806733.0169635,0.0
1770806733.0270321,0.0
1770806733.0370994,0.0
1770806733.0471954,0.0
1770806733.0572917,0.0
1770806733.0673552,0.0
1770806733.0774512,0.0
1770806733.0875366,0.0
1770806733.0976086,0.0
