t,pressure
1770814446.755588,0.0
1770814446.765679,0.0
1770814446.775769,0.0
1770814446.7858646,0.0
1770814446.795956,0.0
1770814446.8060565,0.0
1770814446.816147,0.0
1770814446.8262384,0.0
1770814446.8363178,0.0
1770814446.8463805,0.0
1770814446.8564928,0.0
1770814446.8665524,0.0
1770814446.8766136,0.0
1770814446.8867052,0.0
1770814446.8967946,0.0
1770814446.9068847,0.0
1770814446.9169428,0.0
1770814446.9270337,0.0
1770814446.9371417,0.0
1770814446.9472353,0.0
1770814446.957325,0.0
1770814446.9674172,0.0
1770814446.9775019,0.0
1770814446.987596,0.0
1770814446.9976952,0.0
1770814447.0077894,0.0
1770814447.0178819,0.0
1770814447.027973,0.0
1770814447.0380647,0.0
1770814447.0481565,0.0
1770814447.0582197,0.0
1770814447.0683138,0.0
1770814447.0784042,0.0
1770814447.0884807,0.0
1770814447.098573,0.0
1770814447.10867,0.0
1770814447.11876,0.0
1770814447.1288505,0.0
1770814447.1389437,0.0
1770814447.1490388,0.0
1770814447.1591299,0.0
1770814447.1692183,0.0
1770814447.1793091,0.0
1770814447.1893997,0.0
1770814447.1994426,0.0
1770814447.2095394,0.0
1770814447.2196302,0.0
1770814447.2297118,0.0
1770814447.2398095,0.0
1770814447.2499037,0.0
1770814447.259994,0.0
1770814447.2700868,0.0
1770814447.2801778,0.0
1770814447.2902741,0.0
1770814447.300366,0.0
1770814447.3104563,0.0
1770814447.3205488,0.0
1770814447.3306441,0.0
1770814447.3407137,0.0
1770814447.3507788,0.0
1770814447.3608375,0.0
1770814447.3708968,0.0
1770814447.3809881,0.0
1770814447.3910785,0.0
1770814447.4011712,0.0
1770814447.4112618,0.0
1770814447.4213524,0.0
1770814447.4314427,0.0
1770814447.441534,0.0
1770814447.4516249,0.0
1770814447.4617193,0.0
1770814447.4718132,0.0
1770814447.4818718,0.0
1770814447.4919646,0.0
1770814447.502055,0.0
1770814447.512148,0.0
1770814447.522241,0.0
1770814447.5323315,0.0
1770814447.5424218,0.0
1770814447.5525165,0.0
1770814447.5626109,0.0
1770814447.5726852,0.0
1770814447.5827477,0.0
1770814447.5928378,0.0
1770814447.6029577,0.0
1770814447.6130528,0.0
1770814447.6231441,0.0
1770814447.6332347,0.0
1770814447.6433244,0.0
1770814447.6534162,0.0
1770814447.6635242,0.0
1770814447.6735835,0.0
1770814447.6836739,0.0
1770814447.6937628,0.0
1770814447.7038572,0.0
1770814447.713921,0.0
1770814447.724022,0.0
1770814447.7341115,0.0
1770814447.7442036,0.0
1770814447.754292,0.0
1770814447.7643852,0.0
1770814447.7744863,0.0
1770814447.7845757,0.0
1770814447.7946649,0.0
1770814447.8047574,0.0
1770814447.81486,0.0
1770814447.8249507,0.0
1770814447.8350403,0.0
1770814447.8451304,0.0
1770814447.85522,0.0
1770814447.8652816,0.0
1770814447.87534,0.0
1770814447.8854349,0.0
1770814447.8954966,0.0
1770814447.905562,0.0
1770814447.9156232,0.0
1770814447.9257164,0.0
1770814447.9358184,0.0
1770814447.9459085,0.0
1770814447.9559777,0.0
1770814447.9660702,0.0
1770814447.9761639,0.0
1770814447.9862552,0.0
1770814447.9963167,0.0
1770814448.0064063,0.0
1770814448.0164711,0.0
1770814448.0265472,0.0
1770814448.036643,0.0
1770814448.046738,0.0
1770814448.0568254,0.0
1770814448.066917,0.0
1770814448.0769882,0.0
1770814448.0870519,0.0
1770814448.0971444,0.0
1770814448.1072307,0.0
1770814448.1173239,0.0
1770814448.1274173,0.0
1770814448.1375198,0.0
1770814448.147611,0.0
1770814448.1577017,0.0
1770814448.1678007,0.0
1770814448.1778991,0.0
1770814448.1879892,0.0
1770814448.1980798,0.0
1770814448.208191,0.0
1770814448.2182724,0.0
1770814448.2283385,0.0
1770814448.2384338,0.0
1770814448.248527,0.0
1770814448.2586217,0.0
1770814448.2687132,0.0
1770814448.2787743,0.0
1770814448.2888353,0.0
1770814448.2988954,0.0
1770814448.3089578,0.0
1770814448.3190305,0.0
1770814448.329121,0.0
1770814448.3392186,0.0
1770814448.3493087,0.0
1770814448.359399,0.0
1770814448.3694372,0.0
1770814448.3794959,0.0
1770814448.389555,0.0
1770814448.3996148,0.0
1770814448.409674,0.0
1770814448.4197335,0.0
1770814448.4297943,0.0
1770814448.439854,0.0
1770814448.4499454,0.0
1770814448.4600394,0.0
1770814448.4701295,0.0
1770814448.4802194,0.0
1770814448.4903114,0.0
1770814448.5004032,0.0
1770814448.5104973,0.0
1770814448.5205884,0.0
1770814448.5306792,0.0
1770814448.5407763,0.0
1770814448.5508661,0.0
1770814448.5609565,0.0
1770814448.5710478,0.0
1770814448.5811372,0.0
1770814448.5912,0.0
1770814448.6012902,0.0
1770814448.6113791,0.0
1770814448.621489,0.0
1770814448.6315799,0.0
1770814448.6416714,0.0
1770814448.6517613,0.0
1770814448.6618512,0.0
1770814448.6719449,0.0
1770814448.6820424,0.0
1770814448.6921332,0.0
1770814448.7022235,0.0
1770814448.712314,0.0
1770814448.7224078,0.0
1770814448.7324347,0.0
1770814448.742493,0.0
1770814448.752558,0.0
1770814448.7626176,0.0
1770814448.772678,0.0
1770814448.782769,0.0
1770814448.7928588,0.0
1770814448.802949,0.0
1770814448.8130386,0.0
1770814448.8231444,0.0
1770814448.8332396,0.0
1770814448.8433301,0.0
1770814448.85342,0.0
1770814448.8635137,0.0
1770814448.8735726,0.0
1770814448.8836308,0.0
1770814448.8936908,0.0
1770814448.9037507,0.0
1770814448.913841,0.0
1770814448.9239006,0.0
1770814448.9339612,0.0
1770814448.9440215,0.0
1770814448.9541116,0.0
1770814448.9642022,0.0
1770814448.9742985,0.0
1770814448.9843876,0.0
1770814448.9944873,0.0
1770814449.0045817,0.0
1770814449.0146723,0.0
1770814449.024762,0.0
1770814449.0348535,0.0
1770814449.0449438,0.0
1770814449.0550425,0.0
1770814449.0651078,0.0
1770814449.0751996,0.0
1770814449.0852933,0.0
1770814449.0953853,0.0
1770814449.1054661,0.0
